timestamp,solar_irradiance_wm2,load_site1_kw,load_site2_kw,load_site3_kw,load_kw,ev_charger_kw,total_load_kw,forecasted_load_site1_kw,forecasted_load_site2_kw,forecasted_load_site3_kw,forecasted_ev_charger_kw,solar_power_kw,forecasted_solar_power_kw,forecasted_total_load_kw,battery1_kw,battery2_kw,grid_kw
14/4/2025 7:19,0.014506,1.248061776,1.469691098,1.650791771,4.368544645,-3.116470583,1.252074062,1.470973715,1.733805027,1.567487084,-3.511880958,0.00014506,0.000153863,1.245213832,0,0,1.251929002
14/4/2025 7:20,0.01650638,1.373123673,1.337882061,1.696444249,4.407449983,-2.720373602,1.687076381,1.250414944,1.653169411,1.875680004,-2.63392428,0.000165064,0.000168677,1.75122714,0,0,1.686911317
14/4/2025 7:21,0.018929038,1.281899973,1.451805628,1.655863651,4.389569251,-3.178713282,1.210855969,0.979389474,1.429543958,1.841118277,-3.121458321,0.00018929,0.000187866,1.224949311,0,0,1.210666679
14/4/2025 7:22,0.020129391,1.24129092,1.425595388,1.794092679,4.460978987,-2.834951009,1.626027978,1.587295798,1.393900288,1.806900905,-2.570044432,0.000201294,0.000194509,1.821472403,0,0,1.625826684
14/4/2025 7:23,0.021436894,1.214344904,1.422098102,1.573656838,4.210099843,-2.998784309,1.211315534,1.350372165,1.073886277,1.522715704,-3.24564092,0.000214369,0.000210852,1.232704853,0,0,1.211101165
14/4/2025 7:24,0.021111739,1.177280168,1.425294254,1.520385506,4.122959928,-2.725265167,1.397694761,1.101384261,1.286414233,1.428087395,-2.620772718,0.000211117,0.000214983,1.439834915,0,0,1.397483644
14/4/2025 7:25,0.030054475,1.160362394,1.513685613,1.636771205,4.310819212,-3.553744566,0.757074646,1.318469907,1.021807045,1.554487515,-3.589159453,0.000300545,0.000293464,0.748975037,0,0,0.756774101
14/4/2025 7:26,0.029687179,1.172215105,1.434655441,1.677627625,4.284498172,-2.751413955,1.533084217,1.03080614,1.541491798,1.502909902,-3.157969908,0.000296872,0.000315645,1.580523734,0,0,1.532787345
14/4/2025 7:27,0.032029155,1.163601956,1.36500021,1.664248555,4.192850722,-3.018586893,1.174263829,1.205972432,1.468302482,1.623469731,-3.90625334,0.000320292,0.000302649,1.18521118,0,0,1.173943537
14/4/2025 7:28,0.03290716,1.211867376,1.435189882,1.551689997,4.198747255,-3.012462631,1.186284624,1.327905579,1.419249422,1.198415383,-2.32937172,0.000329072,0.000345991,1.234184267,0,0,1.185955552
14/4/2025 7:29,0.034597584,1.15741194,1.353821227,1.604888976,4.116122144,-3.157550258,0.958571886,1.158251386,1.100319228,1.134676457,-3.268481019,0.000345976,0.000389373,0.940548608,0,0,0.95822591
14/4/2025 7:30,0.041174113,1.158814049,1.373908134,1.579267358,4.111989542,-2.853090914,1.258898628,1.175629611,1.227832883,1.710351378,-2.93337311,0.000411741,0.00042334,1.397119651,0,0,1.258486887
14/4/2025 7:31,0.043040283,1.080093781,1.459487608,1.683123527,4.222704916,-3.694798726,0.52790619,1.127284554,1.456929098,1.824872528,-4.260224272,0.000430403,0.000446002,0.579781084,0,0,0.527475787
14/4/2025 7:32,0.043421556,1.152700532,1.379547988,1.581028265,4.113276786,-3.211463194,0.901813592,1.316543546,1.123055229,1.339045223,-2.835225174,0.000434216,0.00039618,0.984626328,0,0,0.901379377
14/4/2025 7:33,0.060949305,1.162254133,1.302153644,1.601497837,4.065905614,-3.039368165,1.026537449,1.221940579,1.243484943,1.590372175,-3.574425996,0.000609493,0.00055166,1.029536506,0,0,1.025927956
14/4/2025 7:34,0.049772556,1.171076882,1.433784316,1.538946882,4.143808079,-2.830761868,1.313046211,1.371680578,1.256288499,1.524614027,-2.442548532,0.000497726,0.000492186,1.319163205,0,0,1.312548485
14/4/2025 7:35,0.056594442,1.130672077,1.329345045,1.495864929,3.955882052,-2.564530188,1.391351864,1.227944787,1.392921406,1.791185239,-2.432085085,0.000565944,0.000523886,1.361728126,0,0,1.39078592
14/4/2025 7:36,0.061886408,1.135485902,1.364290183,1.53504817,4.034824255,-2.942450855,1.0923734,1.208635023,1.380688647,1.402287038,-2.957611705,0.000618864,0.000657965,1.147058121,0,0,1.091754536
14/4/2025 7:37,0.075153843,1.101819209,1.268868195,1.482797538,3.853484943,-2.998006959,0.855477984,1.030727217,1.668237683,1.325236035,-2.022571559,0.000751538,0.000767608,0.848473162,0,0,0.854726445
14/4/2025 7:38,0.064412771,1.114164943,1.357573699,1.574412987,4.046151629,-2.924414172,1.121737457,1.165641216,1.410424102,1.614129762,-3.136066908,0.000644128,0.000701956,1.054086531,0,0,1.121093329
14/4/2025 7:39,0.072096714,1.148354715,1.295236546,1.487124275,3.930715536,-2.932578993,0.998136542,1.035835405,0.985903693,1.834131327,-3.723381774,0.000720967,0.000798319,1.106266904,0,0,0.997415575
14/4/2025 7:40,0.09537473,1.144742129,1.306357722,1.564934737,4.016034588,-2.956728847,1.059305741,1.146793135,0.913119601,1.416410128,-3.133186805,0.000953747,0.000919793,1.093006451,0,0,1.058351993
14/4/2025 7:41,0.089407092,1.13189106,1.317148544,1.500363738,3.949403342,-3.024621396,0.924781946,1.130989254,1.061833365,1.415822088,-3.786247392,0.000894071,0.000918087,0.906465643,0,0,0.923887875
14/4/2025 7:42,0.10489553,1.147451643,1.225217512,1.458918086,3.831587241,-3.249522267,0.582064975,0.915387941,1.154354193,1.418449217,-3.719616502,0.001048955,0.000953548,0.567566649,0,0,0.581016019
14/4/2025 7:43,0.106571609,1.07878454,1.22481922,1.492360753,3.795964514,-2.979942798,0.816021716,0.875536436,1.12866854,1.480069636,-3.232213114,0.001065716,0.001163512,0.850050224,0,0,0.814956
14/4/2025 7:44,0.083390756,1.050544307,1.279470041,1.459008041,3.789022389,-2.848837471,0.940184918,0.971541981,1.660576988,1.185229608,-2.755288961,0.000833908,0.000850025,1.018598518,0,0,0.93935101
14/4/2025 7:45,0.131631446,1.046521489,1.252881031,1.443309254,3.742711773,-3.085159881,0.657551892,1.035798912,0.994873463,0.977122939,-3.741016217,0.001316314,0.001274599,0.687608903,0,0,0.656235578
14/4/2025 7:46,0.139470496,1.066154559,1.185386959,1.308510197,3.560051715,-3.099457993,0.460593722,1.321173421,1.480442127,1.258738608,-3.174241353,0.001394705,0.001309242,0.422136272,0,0,0.459199017
14/4/2025 7:47,0.146749154,0.971402341,1.292784295,1.375698415,3.639885051,-2.710117864,0.929767188,0.958352559,1.102432848,1.262824811,-2.601448115,0.001467492,0.001484876,0.895069402,0,0,0.928299696
14/4/2025 7:48,0.140202948,1.085421256,1.238960433,1.47734229,3.801723979,-2.793113442,1.008610537,0.943163574,1.211790491,1.763305213,-2.586081899,0.001402029,0.001254701,1.054574061,0,0,1.007208507
14/4/2025 7:49,0.146760298,1.023806623,1.160884689,1.496136421,3.680827732,-3.214338547,0.466489186,1.13170621,1.02004002,2.000957957,-4.355017989,0.001467603,0.001495426,0.436028236,0,0,0.465021583
14/4/2025 7:50,0.164764731,0.988330506,1.201465788,1.416590393,3.606386687,-2.697218097,0.90916859,1.077520737,1.101279901,1.350402106,-2.927376421,0.001647647,0.001656386,0.856418583,0,0,0.907520942
14/4/2025 7:51,0.176728353,1.081878036,1.14130495,1.316926217,3.540109204,-3.065756403,0.474352801,0.937536598,1.116740883,1.298623936,-3.735997143,0.001767284,0.001805263,0.487174479,0,0,0.472585518
14/4/2025 7:52,0.226064201,0.962692427,1.312882518,1.350441612,3.626016557,-3.067442952,0.558573605,0.958884364,1.473105765,1.451273935,-3.35330258,0.002260642,0.002237414,0.568958892,0,0,0.556312963
14/4/2025 7:53,0.224161447,0.982027937,1.141710807,1.24474446,3.368483204,-3.134914736,0.233568468,1.009233108,0.986774005,1.396137154,-2.658909143,0.002241614,0.002192705,0.229700055,0,0,0.231326853
14/4/2025 7:54,0.257976691,0.904591875,1.088350666,1.378085291,3.371027832,-3.096100577,0.274927255,0.767839476,1.199427174,1.594510176,-2.92419242,0.002579767,0.002781407,0.25769171,0,0,0.272347489
14/4/2025 7:55,0.20014396,1.078404714,1.162172534,1.358902213,3.599479461,-2.551377606,1.048101854,1.158683205,0.992657981,1.203646756,-2.827391512,0.00200144,0.002099896,1.044628009,0,0,1.046100415
14/4/2025 7:56,0.263595024,0.889880556,1.149938671,1.354616509,3.394435736,-2.663905449,0.730530287,0.948714896,1.106426261,1.398615744,-2.273522202,0.00263595,0.002495659,0.660344601,0,0,0.727894337
14/4/2025 7:57,0.30196352,0.96115453,1.124481744,1.389771204,3.475407478,-2.852751962,0.622655516,0.891092746,1.424313494,1.230789693,-2.897080306,0.003019635,0.002965171,0.589239922,0,0,0.61963588
14/4/2025 7:58,0.294597033,0.934201883,1.039208705,1.341326737,3.314737324,-3.224319783,0.090417541,0.863363593,1.138154228,1.223824382,-4.081930441,0.00294597,0.002886725,0.092625646,0,0,0.087471571
14/4/2025 7:59,0.28790284,0.990679571,1.065474653,1.302590552,3.358744776,-3.124972173,0.233772603,1.034458799,1.150571902,1.416707393,-3.602900391,0.002879028,0.002995571,0.231581957,0,0,0.230893575
14/4/2025 8:00,0.372915675,0.907847597,1.047256761,1.25897432,3.214078678,0,3.214078678,1.085977393,1.0252469,1.505862095,0,0.003729157,0.004002408,3.241663429,0,0,3.210349522
14/4/2025 8:01,0.389771867,0.850053555,1.109800042,1.357664906,3.317518503,0,3.317518503,0.977885396,1.334751169,1.35345693,0,0.003897719,0.004070236,3.233783102,0,0,3.313620784
14/4/2025 8:02,0.372913752,0.789120927,1.024020519,1.178235744,2.99137719,0,2.99137719,0.868730108,1.058507662,1.468188161,0,0.003729138,0.004113138,2.924745249,0,0,2.987648052
14/4/2025 8:03,0.438023148,0.795457139,1.135909988,1.327013055,3.258380182,0,3.258380182,0.766594202,1.10692362,1.474566797,0,0.004380231,0.004300315,2.950832224,0,0,3.25399995
14/4/2025 8:04,0.451499616,0.952721144,1.158942142,1.227470778,3.339134063,0,3.339134063,0.987975767,1.250682548,1.333370222,0,0.004514996,0.00436411,3.233092267,0,0,3.334619067
14/4/2025 8:05,0.405190557,0.892876053,1.000657606,1.280770622,3.174304281,0,3.174304281,0.844553726,0.853848551,0.980191402,0,0.004051906,0.004041887,3.232131761,0,0,3.170252375
14/4/2025 8:06,0.425231734,0.919781397,1.047532909,1.21604813,3.183362436,0,3.183362436,1.029237071,1.204085758,1.29050846,0,0.004252317,0.004062963,3.324044062,0,0,3.179110119
14/4/2025 8:07,0.5547989,0.813053447,1.116413677,1.337254762,3.266721886,0,3.266721886,0.868722519,0.991471765,1.379770472,0,0.005547989,0.005472408,3.329139654,0,0,3.261173897
14/4/2025 8:08,0.683201165,0.865016475,0.868367858,1.230948209,2.964332542,0,2.964332542,0.807316813,0.971971124,1.316929681,0,0.006832012,0.00728484,2.894791634,0,0,2.95750053
14/4/2025 8:09,0.650322979,0.905099701,1.096825735,1.174153553,3.176078989,0,3.176078989,1.001655188,0.934838341,1.551829978,0,0.00650323,0.006047914,2.991355608,0,0,3.169575759
14/4/2025 8:10,0.684891712,0.843901469,1.052559685,1.171000857,3.067462011,0,3.067462011,0.779271223,0.813259318,1.28159585,0,0.006848917,0.006675539,3.069011308,0,0,3.060613094
14/4/2025 8:11,0.624257721,0.763358412,1.014767526,1.131146481,2.909272419,0,2.909272419,0.790698956,1.201498077,1.036491192,0,0.006242577,0.006045156,2.945304209,0,0,2.903029842
14/4/2025 8:12,0.588633893,0.765893006,0.998216872,1.193573341,2.957683218,0,2.957683218,0.709436908,0.924540807,1.257094039,0,0.005886339,0.006265304,2.997798136,0,0,2.951796879
14/4/2025 8:13,0.814504111,0.746601017,1.002359214,1.241532151,2.990492381,0,2.990492381,0.793015426,0.777941152,1.340697919,0,0.008145041,0.008013702,3.103617531,0,0,2.98234734
14/4/2025 8:14,0.876313732,0.785979369,0.881736205,1.205703651,2.873419225,0,2.873419225,0.55336531,0.916406969,0.913276351,0,0.008763137,0.008822795,2.935455097,0,0,2.864656088
14/4/2025 8:15,0.855709286,0.786737042,0.934830089,1.090456082,2.812023213,0,2.812023213,0.711719041,0.87297077,0.994049897,0,0.008557093,0.007641927,2.870168409,0,0,2.80346612
14/4/2025 8:16,1.165332225,0.694006131,0.968670321,1.196607944,2.859284397,0,2.859284397,0.85767577,1.164124929,1.10725564,0,0.011653322,0.011840855,2.736348691,0,0,2.847631075
14/4/2025 8:17,0.744762415,0.730602398,0.937509661,1.183016447,2.851128506,0,2.851128506,0.744447567,0.960956804,1.376930884,0,0.007447624,0.007659561,2.966630877,0,0,2.843680882
14/4/2025 8:18,1.081966176,0.753678698,0.827631754,1.162707342,2.744017795,0,2.744017795,0.800108971,0.982063817,1.365420005,0,0.010819662,0.009935405,2.642818054,0,0,2.733198133
14/4/2025 8:19,1.219607974,0.726810851,0.978817853,1.054913368,2.760542071,0,2.760542071,0.744998287,1.119209216,0.922733483,0,0.01219608,0.011804184,2.454221019,0,0,2.748345992
14/4/2025 8:20,1.211329181,0.675050682,0.915633067,1.143783168,2.734466916,0,2.734466916,0.73084945,0.737824824,0.998002658,0,0.012113292,0.011787989,2.770634999,0,0,2.722353625
14/4/2025 8:21,1.266929032,0.717235646,0.905156585,1.142458959,2.76485119,0,2.76485119,0.773543782,0.955325748,0.971902283,0,0.01266929,0.011890145,2.704202378,0,0,2.752181899
14/4/2025 8:22,1.426487182,0.703049905,0.931352376,1.110921291,2.745323573,0,2.745323573,0.529170106,0.924981103,0.994269842,0,0.014264872,0.0138942,2.854515457,0,0,2.731058701
14/4/2025 8:23,1.608270077,0.738230337,0.866111688,1.050665194,2.655007219,0,2.655007219,0.689869151,0.972002479,1.303361319,0,0.016082701,0.015966433,2.853651421,0,0,2.638924519
14/4/2025 8:24,1.524721439,0.660965253,0.89798039,1.07269136,2.631637003,0,2.631637003,0.600432044,0.991126392,0.986047178,0,0.015247214,0.015393274,2.743961135,0,0,2.616389788
14/4/2025 8:25,1.397029333,0.648455955,0.852503629,0.984398611,2.485358194,0,2.485358194,0.681047715,0.928762488,0.963788286,0,0.013970293,0.013898582,2.43075507,0,0,2.471387901
14/4/2025 8:26,1.818318843,0.616239378,0.912193479,1.101566354,2.629999211,0,2.629999211,0.637608598,0.78405575,0.81297719,0,0.018183188,0.017875133,2.849121797,0,0,2.611816022
14/4/2025 8:27,1.930404826,0.70088154,0.865178346,0.948521984,2.514581871,0,2.514581871,0.872240769,0.797767898,1.05180667,0,0.019304048,0.018379263,2.499776759,0,0,2.495277822
14/4/2025 8:28,1.952870592,0.61980986,0.792638044,1.018839875,2.431287779,0,2.431287779,0.594828577,0.658317982,0.861866249,0,0.019528706,0.020570271,2.069396314,0,0,2.411759073
14/4/2025 8:29,1.675386152,0.702115928,0.88133153,1.116944179,2.700391637,0,2.700391637,0.786185302,0.899588528,1.481026476,0,0.016753862,0.017134521,2.309316728,0,0,2.683637776
14/4/2025 8:30,2.162604887,0.608594852,0.713341949,0.924928373,2.246865174,0,2.246865174,0.498973993,0.682017812,0.559719448,0,0.021626049,0.022515786,2.372586894,0,0,2.225239125
14/4/2025 8:31,2.34664249,0.583677685,0.788287777,1.049353908,2.421319371,0,2.421319371,0.539211168,0.500992685,0.954123096,0,0.023466425,0.022623894,2.6354487,0,0,2.397852946
14/4/2025 8:32,3.026714767,0.626377357,0.779754828,1.08111327,2.487245455,0,2.487245455,0.792486479,0.581942234,1.152900697,0,0.030267148,0.030842027,2.724229418,0,0,2.456978308
14/4/2025 8:33,2.647314456,0.595551616,0.81574231,1.016315972,2.427609898,0,2.427609898,0.717143202,0.605661323,1.106361024,0,0.026473145,0.027786349,2.558034278,0,0,2.401136753
14/4/2025 8:34,2.55456032,0.588871963,0.854267538,0.922046435,2.365185936,0,2.365185936,0.646128271,1.021821628,0.879352327,0,0.025545603,0.025656574,2.322537169,0,0,2.339640333
14/4/2025 8:35,3.122336954,0.479261271,0.782989585,1.054427868,2.316678723,0,2.316678723,0.459390277,0.908969415,0.977895045,0,0.03122337,0.033800555,2.172703855,0,0,2.285455354
14/4/2025 8:36,3.091315234,0.583322338,0.73160775,0.938400857,2.253330946,0,2.253330946,0.486786654,0.675288876,0.973383254,0,0.030913152,0.031917207,2.197927038,0,0,2.222417793
14/4/2025 8:37,3.631455021,0.498229241,0.764812871,0.902606983,2.165649096,0,2.165649096,0.409952276,0.65665767,0.933340093,0,0.03631455,0.036523596,2.260174405,0,0,2.129334546
14/4/2025 8:38,3.366097294,0.545190313,0.775370296,1.064589849,2.385150459,0,2.385150459,0.716124107,0.628190578,1.125541035,0,0.033660973,0.034987074,2.105863928,0,0,2.351489486
14/4/2025 8:39,3.298271835,0.536354329,0.747913663,1.047927179,2.332195171,0,2.332195171,0.489447685,0.906674964,0.865346912,0,0.032982718,0.033209239,2.467431462,0,0,2.299212453
14/4/2025 8:40,3.760687253,0.469771455,0.825680028,0.893944872,2.189396354,0,2.189396354,0.569033338,1.197783194,0.975664979,0,0.037606873,0.036665661,2.052559064,0,0,2.151789481
14/4/2025 8:41,3.969806935,0.596882831,0.745725161,0.953212304,2.295820297,0,2.295820297,0.711537012,0.88355506,0.843330607,0,0.039698069,0.039412802,2.10386369,0,0,2.256122228
14/4/2025 8:42,3.970701394,0.57711566,0.701628653,1.002347165,2.281091477,0,2.281091477,0.631656931,0.679639607,1.134888856,0,0.039707014,0.042777425,2.177160883,0,0,2.241384463
14/4/2025 8:43,4.503606238,0.562429676,0.728986966,0.940419307,2.231835948,0,2.231835948,0.606286535,0.652342483,0.748575902,0,0.045036062,0.04290285,2.115601587,0,0,2.186799886
14/4/2025 8:44,4.952940448,0.511050566,0.709558497,0.828377015,2.048986078,0,2.048986078,0.54085387,0.866857404,0.75327423,0,0.049529404,0.052804512,2.022935388,0,0,1.999456673
14/4/2025 8:45,5.505749092,0.586215685,0.73389505,0.930675228,2.250785963,0,2.250785963,0.428903199,0.706551978,1.10226307,0,0.055057491,0.058718321,2.228260319,0,0,2.195728473
14/4/2025 8:46,5.483292275,0.498428508,0.692450314,0.921469075,2.112347897,0,2.112347897,0.569219329,0.609207554,0.66071347,0,0.054832923,0.055203797,2.101442185,0,0,2.057514974
14/4/2025 8:47,6.517423507,0.54430402,0.692238188,0.882505054,2.119047262,0,2.119047262,0.470996208,0.825647199,1.12078545,0,0.065174235,0.062736846,2.222552601,0,0,2.053873027
14/4/2025 8:48,5.780265131,0.465941764,0.616424972,0.87956268,1.961929415,0,1.961929415,0.376057754,0.710081816,1.097577447,0,0.057802651,0.057655436,2.091632377,0,0,1.904126764
14/4/2025 8:49,6.222796387,0.530707424,0.711095576,0.867719765,2.109522764,0,2.109522764,0.562601076,0.631927026,0.900688648,0,0.062227964,0.066137069,2.00424763,0,0,2.047294801
14/4/2025 8:50,7.718648537,0.545113374,0.625443888,0.872863461,2.043420724,0,2.043420724,0.478361608,0.653799864,0.958431554,0,0.077186485,0.071577972,2.146285323,0,0,1.966234238
14/4/2025 8:51,7.11832869,0.48103762,0.657224314,0.890658074,2.028920008,0,2.028920008,0.533049505,0.899505507,0.834213521,0,0.071183287,0.076047641,1.991845108,0,0,1.957736721
14/4/2025 8:52,8.140598007,0.471725737,0.67291648,0.946001397,2.090643615,0,2.090643615,0.550193902,0.671236355,0.952699805,0,0.08140598,0.082897805,1.942448423,0,0,2.009237635
14/4/2025 8:53,8.857517891,0.540537588,0.671901862,0.867223807,2.079663256,0,2.079663256,0.512560805,0.770029346,0.852974528,0,0.088575179,0.083804693,1.972008007,0,0,1.991088077
14/4/2025 8:54,7.161011408,0.414853044,0.633176032,0.851479088,1.899508164,0,1.899508164,0.480570765,0.701151686,0.762905213,0,0.071610114,0.07525694,1.924405712,0,0,1.82789805
14/4/2025 8:55,9.204369196,0.394670121,0.683335137,0.876916818,1.954922076,0,1.954922076,0.36970778,0.701114238,0.766460795,0,0.092043692,0.089715942,1.913017546,0,0,1.862878384
14/4/2025 8:56,10.77327798,0.429250288,0.694461782,0.852407346,1.976119416,0,1.976119416,0.481362449,0.459588598,0.91134452,0,0.10773278,0.103206819,2.072943525,0,0,1.868386636
14/4/2025 8:57,8.228957051,0.506337016,0.57593957,0.851545115,1.933821701,0,1.933821701,0.364479425,0.599235503,0.895769276,0,0.082289571,0.082172755,2.005100701,0,0,1.85153213
14/4/2025 8:58,9.480329858,0.442178759,0.587151124,0.868458188,1.897788072,0,1.897788072,0.410767058,0.537577527,0.860784703,0,0.094803299,0.091226858,1.812393221,0,0,1.802984773
14/4/2025 8:59,9.98070809,0.482069717,0.65323869,0.836967863,1.972276271,0,1.972276271,0.39298667,0.481069508,0.969661481,0,0.099807081,0.100276043,1.993313819,0,0,1.87246919
14/4/2025 9:00,12.11112557,0.533694801,0.608676458,0.879254673,2.021625932,0,2.021625932,0.547791736,0.731777178,0.922443717,0,0.121111256,0.109194634,2.020540019,0,0,1.900514677
14/4/2025 9:01,12.72784486,0.430236378,0.63802003,0.86113612,1.929392528,0,1.929392528,0.56487697,0.624665744,0.967547411,0,0.127278449,0.125371012,2.019606229,0,0,1.802114079
14/4/2025 9:02,11.29267189,0.407032907,0.623556269,0.773892991,1.804482167,0,1.804482167,0.357444738,0.546149363,0.911397043,0,0.112926719,0.11225749,1.675977232,0,0,1.691555448
14/4/2025 9:03,11.84052508,0.514246858,0.628098803,0.857967206,2.000312868,0,2.000312868,0.478778701,0.660865508,0.775039791,0,0.118405251,0.119298192,1.842567749,0,0,1.881907617
14/4/2025 9:04,14.18701292,0.315423894,0.68361495,0.780127847,1.779166692,0,1.779166692,0.228506468,0.732533099,0.692522722,0,0.141870129,0.144458928,1.885559603,0,0,1.637296563
14/4/2025 9:05,13.60791395,0.507603139,0.567135125,0.711131396,1.78586966,0,1.78586966,0.531823842,0.558003488,0.631456067,0,0.136079139,0.128949562,1.851499147,0,0,1.64979052
14/4/2025 9:06,11.88636578,0.452756564,0.604643936,0.85814839,1.91554889,0,1.91554889,0.478903165,0.633903462,0.866365819,0,0.118863658,0.118115116,2.026798649,0,0,1.796685232
14/4/2025 9:07,15.07463136,0.284188113,0.576436808,0.917611397,1.778236318,0,1.778236318,0.279757217,0.534654463,1.133809891,0,0.150746314,0.161483107,1.871394595,0,0,1.627490005
14/4/2025 9:08,15.61248282,0.465544956,0.675063994,0.85262257,1.993231521,0,1.993231521,0.489103754,0.836097914,0.972233338,0,0.156124828,0.162381159,1.979020611,0,0,1.837106693
14/4/2025 9:09,18.53167781,0.354411914,0.532616554,0.759868003,1.646896472,0,1.646896472,0.4154174,0.611158433,0.842954413,0,0.185316778,0.179973557,1.605717273,0,0,1.461579694
14/4/2025 9:10,18.27619099,0.406374073,0.633799794,0.785350617,1.825524484,0,1.825524484,0.349589005,0.647643935,0.792643741,0,0.18276191,0.180341456,2.027169411,0,0,1.642762574
14/4/2025 9:11,19.02736728,0.410702385,0.587924119,0.886721578,1.885348082,0,1.885348082,0.319951491,0.669445835,0.864132643,0,0.190273673,0.18740106,1.979673753,0,0,1.69507441
14/4/2025 9:12,21.2025272,0.310801164,0.593967167,0.707100408,1.611868739,0,1.611868739,0.29401004,0.564557765,0.817464733,0,0.212025272,0.230305082,1.694163246,0,0,1.399843467
14/4/2025 9:13,22.87593064,0.396546163,0.596453146,0.781975403,1.774974712,0,1.774974712,0.432814886,0.549184981,0.762296962,0,0.228759306,0.223303814,1.863055408,0,0,1.546215406
14/4/2025 9:14,20.35094386,0.397122813,0.506835094,0.769781929,1.673739836,0,1.673739836,0.335036301,0.526973726,0.73937445,0,0.203509439,0.196828854,1.667718446,0,0,1.470230397
14/4/2025 9:15,19.48082811,0.360083924,0.599049672,0.800999441,1.760133036,0,1.760133036,0.324546135,0.516013101,0.851437903,0,0.194808281,0.186248515,1.839717802,0,0,1.565324755
14/4/2025 9:16,24.07575901,0.329840166,0.543754018,0.816779015,1.690373199,0,1.690373199,0.318571845,0.665040964,0.680337034,0,0.24075759,0.230799967,1.684848699,0,0,1.449615609
14/4/2025 9:17,22.60539525,0.436060845,0.534367842,0.930544895,1.900973581,0,1.900973581,0.488955274,0.707661214,0.985208503,0,0.226053952,0.230923375,1.840958559,0,0,1.674919629
14/4/2025 9:18,26.42384827,0.360410851,0.645245377,0.702672183,1.708328411,0,1.708328411,0.394336398,0.545588548,0.851978664,0,0.264238483,0.290090458,1.584564177,0,0,1.444089928
14/4/2025 9:19,23.10423126,0.355949422,0.530390077,0.764299302,1.650638801,0,1.650638801,0.400527176,0.433421052,0.835477914,0,0.231042313,0.24416568,1.68440361,0,0,1.419596488
14/4/2025 9:20,30.52514916,0.332777694,0.571491426,0.90082959,1.80509871,0,1.80509871,0.34785867,0.515185264,1.064722497,0,0.305251492,0.314246127,1.763788141,0,0,1.499847218
14/4/2025 9:21,26.2390661,0.361883135,0.570738942,0.748186607,1.680808684,0,1.680808684,0.374095307,0.555976619,0.593469938,0,0.262390661,0.249085346,1.602837811,0,0,1.418418023
14/4/2025 9:22,26.51031373,0.271545307,0.514496341,0.72243393,1.508475578,0,1.508475578,0.237822783,0.541341575,0.804503573,0,0.265103137,0.285593313,1.490109988,0,0,1.243372441
14/4/2025 9:23,29.53317456,0.421489886,0.53208139,0.780975468,1.734546745,0,1.734546745,0.417566617,0.48142641,0.706782539,0,0.295331746,0.303667012,1.625445996,0,0,1.439214999
14/4/2025 9:24,38.76600427,0.384449166,0.568695005,0.802886061,1.756030231,0,1.756030231,0.409332666,0.68744241,0.831259281,0,0.387660043,0.354809521,1.912271152,0,0,1.368370189
14/4/2025 9:25,38.4871974,0.327280543,0.538634778,0.798907115,1.664822437,0,1.664822437,0.297932337,0.476909966,0.884678645,0,0.384871974,0.385934564,1.612824153,0,0,1.279950463
14/4/2025 9:26,34.48873592,0.404110893,0.521476422,0.823220163,1.748807479,0,1.748807479,0.431180915,0.646342112,0.797813641,0,0.344887359,0.371265903,1.7876287,0,0,1.403920119
14/4/2025 9:27,38.33898049,0.344602243,0.604020827,0.762346358,1.710969427,0,1.710969427,0.264148425,0.616136478,0.694731035,0,0.383389805,0.377213536,1.802690755,0,0,1.327579622
14/4/2025 9:28,43.23874879,0.328455324,0.526511528,0.725694005,1.580660857,0,1.580660857,0.283373172,0.491546501,0.621678971,0,0.432387488,0.402388241,1.582749944,0,0,1.148273369
14/4/2025 9:29,42.22155065,0.318963217,0.54212332,0.734729895,1.595816433,0,1.595816433,0.33241108,0.647475994,0.893420136,0,0.422215507,0.402777512,1.496520175,0,0,1.173600926
14/4/2025 9:30,39.87040442,0.394186819,0.5565654,0.797359907,1.748112126,0,1.748112126,0.336343368,0.580826565,0.766343698,0,0.398704044,0.390006255,1.607296813,0,0,1.349408082
14/4/2025 9:31,40.08504352,0.284319493,0.479743097,0.739033654,1.503096244,0,1.503096244,0.308847995,0.533726344,0.77933637,0,0.400850435,0.410669004,1.513682129,0,0,1.102245809
14/4/2025 9:32,45.00780961,0.304286821,0.512399332,0.776340378,1.593026532,0,1.593026532,0.372359927,0.442892224,0.610202297,0,0.450078096,0.444419302,1.618482604,0,0,1.142948436
14/4/2025 9:33,54.96469866,0.354468579,0.430832725,0.734954418,1.520255722,0,1.520255722,0.331110354,0.450318951,0.976010044,0,0.549646987,0.508820872,1.493747913,0,0,0.970608735
14/4/2025 9:34,61.72958677,0.253808852,0.597707995,0.728152958,1.579669805,0,1.579669805,0.178456555,0.735614735,0.660820363,0,0.617295868,0.608995788,1.593552843,0,0,0.962373938
14/4/2025 9:35,51.37059471,0.40625002,0.493527993,0.694456823,1.594234836,0,1.594234836,0.352821646,0.354795985,0.879036756,0,0.513705947,0.522679909,1.593367962,0,0,1.080528889
14/4/2025 9:36,61.81103593,0.295218791,0.496292269,0.780063863,1.571574923,0,1.571574923,0.360875542,0.439158072,0.923822171,0,0.618110359,0.653497796,1.499253656,0,0,0.953464564
